Filename,Touches
gpslogger/src/main/java/com/mendhak/gpslogger/senders/sftp/SFTPManager.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/network/Networks.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/RestarterReceiver.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/GpsLoggerFileProvider.java,4
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/FilesTest.java,4
gpslogger/src/test/java/com/mendhak/gpslogger/senders/sftp/SFTPManagerTest.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/GeneralNMEAListener.java,4
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlJobTest.kt,4
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONWriter.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ssh/SSHJob.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/ProfilePreference.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/FifoDeque.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/Logs.java,4
docs/css/base.css,4
docs/css/layout.css,4
docs/js/custom.js,4
docs/js/jquery-1.10.2.min.js,4
js/custom.js,4
js/jquery-1.10.2.min.js,4
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/opengts/OpenGTSJobTest.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/MessageBoxCallback.java,4
gpslogger/src/test/java/com/mendhak/gpslogger/MediumInstrumentationTestRunner.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GoogleDriveManager.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GoogleDriveSettingsFragment.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/IPreferenceValidation.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/IFileLogger.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/PreferenceNames.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/CustomSwitchPreference.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/ExpandableTextView.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/Ftp.java,4
google-play-services_lib/src/android/UnusedStub.java,4
GPSLogger/src/com/mendhak/gpslogger/loggers/HttpUrlLogger.java,4
GPSLogger/src/com/mendhak/gpslogger/Faqtivity.java,4
GPSLogger/src/com/mendhak/gpslogger/StartupReceiver.java,4
GPSLogger/src/com/mendhak/gpslogger/common/IActionListener.java,4
GPSLogger/src/com/mendhak/gpslogger/common/IMessageBoxCallback.java,4
GPSLogger/src/com/mendhak/gpslogger/shortcuts/ShortcutCreate.java,4
tests/src/com/mendhak/gpslogger/GpsMainActivityAnnotation.java,4
tests/src/com/mendhak/gpslogger/GpsMainActivityBasicLogging.java,4
tests/src/com/mendhak/gpslogger/GpsMainActivityTest.java,4
tests/src/com/mendhak/gpslogger/GpsMainContinuity.java,4
GPSLogger/src/com/mendhak/gpslogger/senders/osm/OSMSettingsActivity.java,4
GPSLogger/src/com/mendhak/gpslogger/loggers/GpxPoint.java,4
GPSLogger/src/com/mendhak/gpslogger/OSMAuthorizationActivity.java,4
GPSLogger/src/com/mendhak/gpslogger/helpers/Mail.java,4
GPSLogger/src/com/mendhak/gpslogger/helpers/StartupReceiver.java,4
GPSLogger/src/com/mendhak/gpslogger/interfaces/IGpsLoggerSaxHandler.java,4
GPSLogger/src/com/mendhak/gpslogger/helpers/AutoEmailSetupHelper.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/NmeaLocationListener.java,3
assets/generate-pages/static/main.css,3
docs/main.css,3
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlRequestJava.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONWriterFeatureCollections.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/geojson/GeoJSONWriterLine.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/LocalX509TrustManager.java,3
gpslogger/src/test/java/com/mendhak/gpslogger/common/MathsTest.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/ExpandableListAdapter.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/opengts/OpenGTSClient.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GoogleDriveJob.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/PreferenceValidationFragment.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/FifoDeque.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/AutoEmailEvent.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/CustomUrlLoggedEvent.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/DropboxEvent.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/FtpEvent.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/GDocsEvent.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/OpenGTSLoggedEvent.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/OpenStreetMapEvent.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/GpxReader.java,3
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/GpxLoggerTests.java,3
gpslogger/src/test/java/GpsMainActivityTests.java,3
GPSLogger/src/com/mendhak/gpslogger/shortcuts/ShortcutStart.java,3
GPSLogger/src/com/mendhak/gpslogger/shortcuts/ShortcutStop.java,3
tests/src/com/mendhak/gpslogger/Common.java,3
GPSLogger/src/net/jvw/gpslogger/loggers/PlainTextFileLogger.java,3
GPSLogger/src/com/mendhak/gpslogger/senders/gdocs/GDocsAuthorizationActivity.java,3
GPSLogger/src/com/mendhak/gpslogger/senders/IAutoSendHelper.java,3
GPSLogger/src/com/mendhak/gpslogger/loggers/IGpsLoggerSaxHandler.java,3
GPSLogger/src/com/mendhak/gpslogger/loggers/FileLoggingHelper.java,3
