Filename,Touches
app/storage/src/test/java/com/fsck/k9/storage/StoreSchemaDefinitionTest.java,19
app/core/src/test/java/com/fsck/k9/notification/AuthenticationErrorNotificationsTest.java,19
app/core/src/test/java/com/fsck/k9/notification/SyncNotificationsTest.java,19
app/storage/src/main/java/com/fsck/k9/storage/messages/ThreadMessageOperations.kt,19
app/core/src/main/java/com/fsck/k9/notification/CertificateErrorNotifications.java,19
app/core/src/main/java/com/fsck/k9/notification/LockScreenNotification.java,19
app/core/src/main/java/com/fsck/k9/notification/NotificationActionService.java,19
app/core/src/main/java/com/fsck/k9/notification/NotificationController.java,19
backend/jmap/src/test/java/com/fsck/k9/backend/jmap/InMemoryBackendFolder.kt,19
app/ui/src/main/java/com/fsck/k9/activity/compose/RecipientPresenter.java,19
app/ui/src/main/java/com/fsck/k9/ui/settings/SettingsListFragment.kt,19
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/ImapFolderPusher.java,19
app/ui/src/main/java/com/fsck/k9/activity/setup/FolderSettings.java,19
app/ui/src/main/java/com/fsck/k9/ui/managefolders/ManageFoldersActivity.kt,19
app/ui/src/main/java/com/fsck/k9/ui/settings/SettingsActivity.kt,19
app/ui/src/main/java/com/fsck/k9/activity/ChooseFolder.java,19
app/ui/src/main/java/com/fsck/k9/activity/setup/AccountSetupOptions.java,19
app/ui/src/main/java/com/fsck/k9/ui/settings/general/GeneralSettingsFragment.kt,19
app/ui/src/main/java/com/fsck/k9/fragment/MessageListAdapter.java,19
plugins/openpgp-api-lib/openpgp-api/src/main/java/org/openintents/openpgp/util/OpenPgpKeyPreference.java,19
k9mail/src/main/java/com/fsck/k9/activity/setup/AccountSetupOutgoing.java,19
k9mail/src/main/java/com/fsck/k9/ui/message/LocalMessageExtractorLoader.java,19
k9mail/src/main/java/com/fsck/k9/notification/WearNotifications.java,19
k9mail/src/main/java/com/fsck/k9/helper/Utility.java,19
k9mail-library/src/main/java/com/fsck/k9/mail/ssl/DefaultTrustedSocketFactory.java,19
src/com/fsck/k9/activity/MessageReference.java,19
src/com/fsck/k9/mail/internet/DecoderUtil.java,19
src/com/fsck/k9/mail/store/local/LocalFolder.java,19
tests/src/com/fsck/k9/mail/internet/ViewablesTest.java,19
src/com/fsck/k9/mail/store/StorageManager.java,19
src/com/fsck/k9/view/ColorChip.java,19
src/com/fsck/k9/activity/FolderInfoHolder.java,19
src/com/fsck/k9/activity/ExportHelper.java,19
src/com/fsck/k9/R.java,19
mail/protocols/imap/src/main/java/com/fsck/k9/mail/store/imap/RealImapFolder.kt,18
app/k9mail-jmap/src/main/java/com/fsck/k9/backends/ImapBackendFactory.kt,18
